COUNTRYNEW,MH7A,,,country,Ireland,Switzerland,UAE,Norway,US
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
Egypt,1,,,,,,,,
Egypt,2,,,,,,,,
Egypt,2,,,,,,,,
